company1	company2	label
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:53:58	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:153:158	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:53:58	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:187:192	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:53:58	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:283:288	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:153:158	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:187:192	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:153:158	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:283:288	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:187:192	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:283:288	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:46:48	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:224:226	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:46:48	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:239:241	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:224:226	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:239:241	-1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:17:19	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:59:64	1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:17:19	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:139:144	1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:21:23	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:59:64	1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:21:23	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:139:144	1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:104:106	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:59:64	1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:104:106	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:139:144	1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:17:19	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:21:23	-1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:17:19	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:104:106	-1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:21:23	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:104:106	-1
ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:59:64	ff1be6c0-2419-4cec-9fa9-f9eb6b8915ff::span:139:144	-1
6b166dda-e0d1-4c12-b128-af733f722b78::span:0:2	6b166dda-e0d1-4c12-b128-af733f722b78::span:81:86	1
6b166dda-e0d1-4c12-b128-af733f722b78::span:152:154	6b166dda-e0d1-4c12-b128-af733f722b78::span:81:86	1
6b166dda-e0d1-4c12-b128-af733f722b78::span:0:2	6b166dda-e0d1-4c12-b128-af733f722b78::span:152:154	-1
a313e4f9-237d-42ec-860d-9a316fb67659::span:44:47	a313e4f9-237d-42ec-860d-9a316fb67659::span:81:87	1
1bb84cac-232f-411a-86bb-6bd704686cfe::span:21:24	1bb84cac-232f-411a-86bb-6bd704686cfe::span:219:224	1
1bb84cac-232f-411a-86bb-6bd704686cfe::span:186:188	1bb84cac-232f-411a-86bb-6bd704686cfe::span:219:224	1
1bb84cac-232f-411a-86bb-6bd704686cfe::span:21:24	1bb84cac-232f-411a-86bb-6bd704686cfe::span:186:188	-1
6819722f-138d-4fac-948a-a117b51e76a9::span:51:53	6819722f-138d-4fac-948a-a117b51e76a9::span:230:235	1
6819722f-138d-4fac-948a-a117b51e76a9::span:91:93	6819722f-138d-4fac-948a-a117b51e76a9::span:230:235	1
6819722f-138d-4fac-948a-a117b51e76a9::span:162:164	6819722f-138d-4fac-948a-a117b51e76a9::span:230:235	1
6819722f-138d-4fac-948a-a117b51e76a9::span:181:183	6819722f-138d-4fac-948a-a117b51e76a9::span:230:235	1
6819722f-138d-4fac-948a-a117b51e76a9::span:51:53	6819722f-138d-4fac-948a-a117b51e76a9::span:91:93	-1
6819722f-138d-4fac-948a-a117b51e76a9::span:51:53	6819722f-138d-4fac-948a-a117b51e76a9::span:162:164	-1
6819722f-138d-4fac-948a-a117b51e76a9::span:51:53	6819722f-138d-4fac-948a-a117b51e76a9::span:181:183	-1
6819722f-138d-4fac-948a-a117b51e76a9::span:91:93	6819722f-138d-4fac-948a-a117b51e76a9::span:162:164	-1
6819722f-138d-4fac-948a-a117b51e76a9::span:91:93	6819722f-138d-4fac-948a-a117b51e76a9::span:181:183	-1
6819722f-138d-4fac-948a-a117b51e76a9::span:162:164	6819722f-138d-4fac-948a-a117b51e76a9::span:181:183	-1
a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:35:37	a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:116:121	1
a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:230:232	a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:116:121	1
a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:300:302	a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:116:121	1
a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:35:37	a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:230:232	-1
a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:35:37	a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:300:302	-1
a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:230:232	a101a1e6-75a1-4e97-9083-e784b1fd1c42::span:300:302	-1
54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:24:26	54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:221:226	1
54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:142:144	54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:221:226	1
54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:164:166	54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:221:226	1
54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:24:26	54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:142:144	-1
54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:24:26	54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:164:166	-1
54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:142:144	54849d2a-f28f-4d2e-9ebb-b54615e5a5ff::span:164:166	-1
adde8d19-54d3-44d8-96ef-449f21a58023::span:21:26	adde8d19-54d3-44d8-96ef-449f21a58023::span:38:40	1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:31:33	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:43:48	1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:84:86	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:43:48	1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:165:167	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:43:48	1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:276:278	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:43:48	1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:31:33	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:84:86	-1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:31:33	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:165:167	-1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:31:33	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:276:278	-1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:84:86	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:165:167	-1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:84:86	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:276:278	-1
7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:165:167	7ffd0c6f-5c46-4097-9ae5-4b3be8b98479::span:276:278	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:0:2	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:143:148	1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:11:13	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:143:148	1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:106:108	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:143:148	1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:217:219	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:143:148	1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:230:232	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:143:148	1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:244:246	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:143:148	1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:267:269	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:143:148	1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:0:2	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:11:13	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:0:2	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:106:108	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:0:2	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:217:219	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:0:2	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:230:232	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:0:2	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:244:246	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:0:2	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:267:269	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:11:13	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:106:108	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:11:13	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:217:219	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:11:13	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:230:232	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:11:13	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:244:246	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:11:13	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:267:269	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:106:108	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:217:219	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:106:108	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:230:232	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:106:108	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:244:246	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:106:108	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:267:269	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:217:219	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:230:232	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:217:219	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:244:246	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:217:219	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:267:269	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:230:232	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:244:246	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:230:232	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:267:269	-1
6a73e84c-0e81-4d42-a371-f4cd835329f4::span:244:246	6a73e84c-0e81-4d42-a371-f4cd835329f4::span:267:269	-1
9ca53c6e-2b76-49bb-9fa6-3d3cc17ccd91::span:16:18	9ca53c6e-2b76-49bb-9fa6-3d3cc17ccd91::span:245:250	1
9ca53c6e-2b76-49bb-9fa6-3d3cc17ccd91::span:229:231	9ca53c6e-2b76-49bb-9fa6-3d3cc17ccd91::span:245:250	1
9ca53c6e-2b76-49bb-9fa6-3d3cc17ccd91::span:16:18	9ca53c6e-2b76-49bb-9fa6-3d3cc17ccd91::span:229:231	-1
e00df0fa-baa9-45be-a99e-c4250c0c0563::span:258:264	e00df0fa-baa9-45be-a99e-c4250c0c0563::span:77:79	1
e00df0fa-baa9-45be-a99e-c4250c0c0563::span:66:71	e00df0fa-baa9-45be-a99e-c4250c0c0563::span:77:79	1
e00df0fa-baa9-45be-a99e-c4250c0c0563::span:258:264	e00df0fa-baa9-45be-a99e-c4250c0c0563::span:66:71	-1
df657112-d0d8-4198-a920-927b5ecbee72::span:110:113	df657112-d0d8-4198-a920-927b5ecbee72::span:7:12	1
df657112-d0d8-4198-a920-927b5ecbee72::span:110:113	df657112-d0d8-4198-a920-927b5ecbee72::span:146:151	1
df657112-d0d8-4198-a920-927b5ecbee72::span:7:12	df657112-d0d8-4198-a920-927b5ecbee72::span:146:151	-1
1c6fbf99-205e-460f-8200-2d0099c01023::span:103:106	1c6fbf99-205e-460f-8200-2d0099c01023::span:179:184	1
1c6fbf99-205e-460f-8200-2d0099c01023::span:55:57	1c6fbf99-205e-460f-8200-2d0099c01023::span:179:184	1
1c6fbf99-205e-460f-8200-2d0099c01023::span:103:106	1c6fbf99-205e-460f-8200-2d0099c01023::span:55:57	-1
daac94ef-55a6-4421-8f05-10ac5285a24e::span:24:26	daac94ef-55a6-4421-8f05-10ac5285a24e::span:32:37	1
daac94ef-55a6-4421-8f05-10ac5285a24e::span:86:88	daac94ef-55a6-4421-8f05-10ac5285a24e::span:32:37	1
daac94ef-55a6-4421-8f05-10ac5285a24e::span:24:26	daac94ef-55a6-4421-8f05-10ac5285a24e::span:86:88	-1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:326:332	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:17:19	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:326:332	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:282:284	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:326:332	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:381:383	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:0:5	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:17:19	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:0:5	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:282:284	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:0:5	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:381:383	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:148:153	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:17:19	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:148:153	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:282:284	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:148:153	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:381:383	1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:326:332	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:0:5	-1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:326:332	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:148:153	-1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:0:5	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:148:153	-1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:17:19	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:282:284	-1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:17:19	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:381:383	-1
f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:282:284	f1e59bc9-c39b-4318-8fdb-55b52cfb46c1::span:381:383	-1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:73:75	ca79ba97-8c53-404f-83ee-0a0936d47206::span:140:146	1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:73:75	ca79ba97-8c53-404f-83ee-0a0936d47206::span:85:90	1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:73:75	ca79ba97-8c53-404f-83ee-0a0936d47206::span:221:226	1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:235:237	ca79ba97-8c53-404f-83ee-0a0936d47206::span:140:146	1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:235:237	ca79ba97-8c53-404f-83ee-0a0936d47206::span:85:90	1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:235:237	ca79ba97-8c53-404f-83ee-0a0936d47206::span:221:226	1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:73:75	ca79ba97-8c53-404f-83ee-0a0936d47206::span:235:237	-1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:140:146	ca79ba97-8c53-404f-83ee-0a0936d47206::span:85:90	-1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:140:146	ca79ba97-8c53-404f-83ee-0a0936d47206::span:221:226	-1
ca79ba97-8c53-404f-83ee-0a0936d47206::span:85:90	ca79ba97-8c53-404f-83ee-0a0936d47206::span:221:226	-1
3401b1c1-a3cd-4a6d-86a7-fe402ba0447e::span:36:38	3401b1c1-a3cd-4a6d-86a7-fe402ba0447e::span:78:83	1
12034080-92c7-4217-bf30-e56dfd2be7a4::span:87:89	12034080-92c7-4217-bf30-e56dfd2be7a4::span:95:100	1
7cc444b5-4040-4e76-a10d-914075e7ab80::span:0:5	7cc444b5-4040-4e76-a10d-914075e7ab80::span:54:56	1
466a78a4-aa35-439a-8398-d8cbc6b31115::span:23:25	466a78a4-aa35-439a-8398-d8cbc6b31115::span:171:176	1
cc0065b3-a441-4a1a-be43-f223a711fa50::span:85:91	cc0065b3-a441-4a1a-be43-f223a711fa50::span:76:78	1
cc0065b3-a441-4a1a-be43-f223a711fa50::span:21:26	cc0065b3-a441-4a1a-be43-f223a711fa50::span:76:78	1
cc0065b3-a441-4a1a-be43-f223a711fa50::span:85:91	cc0065b3-a441-4a1a-be43-f223a711fa50::span:21:26	-1
565a9117-2eee-4490-b9f4-b6aec0d06346::span:0:5	565a9117-2eee-4490-b9f4-b6aec0d06346::span:11:13	1
11746b66-5111-4c99-a9ef-a359d1e143be::span:36:41	11746b66-5111-4c99-a9ef-a359d1e143be::span:53:55	1
b62bbd4e-1f40-4153-b526-81ce1b0bfcd1::span:34:39	b62bbd4e-1f40-4153-b526-81ce1b0bfcd1::span:51:53	1
7d26fb5b-768d-4da1-abe6-3a18d1c6ad41::span:0:16	7d26fb5b-768d-4da1-abe6-3a18d1c6ad41::span:107:109	1
7d26fb5b-768d-4da1-abe6-3a18d1c6ad41::span:0:16	7d26fb5b-768d-4da1-abe6-3a18d1c6ad41::span:115:120	1
bbbc757a-8828-4f37-8873-ec2f9f6664c5::span:0:6	bbbc757a-8828-4f37-8873-ec2f9f6664c5::span:30:32	1
bbbc757a-8828-4f37-8873-ec2f9f6664c5::span:0:6	bbbc757a-8828-4f37-8873-ec2f9f6664c5::span:38:43	1
eab6aea9-46a2-420b-9fe3-b0997bd74962::span:0:6	eab6aea9-46a2-420b-9fe3-b0997bd74962::span:57:62	1
eab6aea9-46a2-420b-9fe3-b0997bd74962::span:0:6	eab6aea9-46a2-420b-9fe3-b0997bd74962::span:68:70	1
f3b38c12-274e-4196-b18e-04c3647ad58a::span:70:75	f3b38c12-274e-4196-b18e-04c3647ad58a::span:79:81	1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:27:33	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:57:60	1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:27:33	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:112:115	1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:27:33	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:160:162	1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:182:187	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:57:60	1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:182:187	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:112:115	1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:182:187	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:160:162	1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:27:33	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:182:187	-1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:57:60	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:112:115	-1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:57:60	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:160:162	-1
7b9ecd26-019f-4f6f-bd94-7295be783af0::span:112:115	7b9ecd26-019f-4f6f-bd94-7295be783af0::span:160:162	-1
d2715154-8b46-4ec5-9119-069d0deb2e4f::span:102:104	d2715154-8b46-4ec5-9119-069d0deb2e4f::span:157:162	1
a4a6eca8-f429-4121-b54b-20090d519b5e::span:86:91	a4a6eca8-f429-4121-b54b-20090d519b5e::span:131:133	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:0:2	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:8:13	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:0:2	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:90:95	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:0:2	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:114:119	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:0:2	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:207:212	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:0:2	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:282:287	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:153:155	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:8:13	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:153:155	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:90:95	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:153:155	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:114:119	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:153:155	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:207:212	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:153:155	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:282:287	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:199:201	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:8:13	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:199:201	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:90:95	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:199:201	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:114:119	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:199:201	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:207:212	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:199:201	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:282:287	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:262:264	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:8:13	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:262:264	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:90:95	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:262:264	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:114:119	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:262:264	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:207:212	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:262:264	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:282:287	1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:0:2	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:153:155	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:0:2	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:199:201	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:0:2	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:262:264	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:153:155	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:199:201	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:153:155	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:262:264	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:199:201	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:262:264	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:8:13	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:90:95	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:8:13	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:114:119	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:8:13	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:207:212	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:8:13	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:282:287	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:90:95	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:114:119	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:90:95	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:207:212	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:90:95	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:282:287	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:114:119	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:207:212	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:114:119	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:282:287	-1
4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:207:212	4d8d96d2-b099-48f6-b3c9-8db4ee158d5a::span:282:287	-1
f9bc4b90-25c9-4e5e-8b84-3d5c09c28695::span:120:122	f9bc4b90-25c9-4e5e-8b84-3d5c09c28695::span:139:144	1
40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:0:2	40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:27:32	1
40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:49:51	40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:27:32	1
40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:63:65	40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:27:32	1
40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:0:2	40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:49:51	-1
40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:0:2	40606d4b-62f4-4465-87fc-5ac7bda6c77e::span:63:65	-1
